Date,Open,High,Low,Close,Change,Traded Volume,Turnover,Last Price of the Day,Daily Traded Units,Daily Turnover
2011-12-13,43.56,43.94,43.34,43.42,,3774591.0,164656623.0,,,
2011-12-14,42.95,43.64,42.85,43.13,,4821760.0,208317469.0,,,
2011-12-15,43.41,43.97,43.02,43.35,,3439539.0,149448700.0,,,
2011-12-16,43.09,43.28,42.1,42.25,,10944465.0,465003828.0,,,
2011-12-19,41.84,42.79,41.8,42.14,,2334953.0,98767647.0,,,
2011-12-20,41.89,42.65,41.75,42.5,,3719711.0,157553053.0,,,
2011-12-21,41.1,41.31,39.77,39.92,,9066562.0,367978131.0,,,
2011-12-22,40.11,41.05,40.11,40.52,,4144718.0,168674523.0,,,
2011-12-23,40.9,40.93,40.26,40.56,,1369954.0,55554699.0,,,
2011-12-27,40.9,41.27,40.74,40.75,,1195118.0,48903415.0,,,
2011-12-28,40.74,40.97,40.15,40.29,,1732052.0,70076827.0,,,
2011-12-29,40.49,40.7,40.29,40.7,,1393110.0,56522153.0,,,
2011-12-30,40.93,41.25,40.62,40.85,,1240322.0,50706769.0,,,
2012-01-02,41.0,41.7,40.95,41.66,,2832071.0,117364172.0,,,
2012-01-03,41.76,42.25,41.39,41.8,,2925246.0,122353632.0,,,
2012-01-04,41.57,42.3,41.54,41.83,,3111903.0,130721425.0,,,
2012-01-05,41.85,42.45,41.85,42.15,,3430516.0,144510522.0,,,
2012-01-06,42.29,42.5,41.95,42.2,,3002882.0,126790131.0,,,
2012-01-09,42.5,42.98,42.27,42.67,,4154454.0,177144269.0,,,
2012-01-10,42.35,42.6,41.47,42.07,,7587041.0,318231010.0,,,
2012-01-11,42.01,42.16,41.36,41.84,,4487742.0,187336259.0,,,
2012-01-12,41.8,41.9,41.25,41.45,,4690949.0,194979802.0,,,
2012-01-13,41.66,43.24,40.95,42.94,,11381995.0,483758603.0,,,
2012-01-16,43.0,43.73,42.82,43.53,,4003759.0,173834529.0,,,
2012-01-17,44.0,44.0,43.56,43.86,,3499137.0,153322754.0,,,
2012-01-18,43.98,44.48,43.85,44.44,,4058483.0,179606788.0,,,
2012-01-19,44.44,44.44,43.77,44.04,,3593610.0,158160046.0,,,
2012-01-20,44.06,44.2,43.8,44.0,,4261883.0,187795461.0,,,
2012-01-23,43.89,44.47,43.53,44.2,,2618268.0,115355085.0,,,
2012-01-24,44.17,44.64,43.89,44.39,,2519312.0,111682887.0,,,
2012-01-25,44.4,44.83,43.85,44.5,,3911026.0,173381051.0,,,
2012-01-26,44.74,45.5,44.55,45.46,,5250036.0,237353384.0,,,
2012-01-27,45.23,45.99,45.23,45.75,,4147033.0,189712896.0,,,
2012-01-30,45.54,46.04,45.3,45.87,,3909418.0,178909279.0,,,
2012-01-31,46.1,46.29,45.94,46.19,,3827009.0,176521297.0,,,
2012-02-01,46.23,46.9,46.09,46.81,,4321276.0,201427285.0,,,
2012-02-02,46.63,47.47,46.63,47.31,,4969511.0,234206517.0,,,
2012-02-03,47.13,48.19,47.02,48.17,,4481529.0,214356050.0,,,
2012-02-06,48.01,48.36,47.81,48.09,,2306195.0,110880500.0,,,
2012-02-07,47.93,48.18,47.7,48.0,,2323074.0,111287522.0,,,
2012-02-08,48.16,48.43,47.53,47.84,,2800326.0,134060036.0,,,
2012-02-09,47.77,47.95,47.36,47.89,,3343787.0,159448865.0,,,
2012-02-10,47.9,47.94,47.43,47.87,,3708979.0,177142751.0,,,
2012-02-13,47.76,47.94,47.44,47.85,,2007761.0,95888703.0,,,
2012-02-14,47.67,48.59,47.67,48.43,,3801936.0,183624632.0,,,
2012-02-15,48.88,48.95,48.29,48.67,,4531559.0,220390732.0,,,
2012-02-16,48.21,49.03,48.11,48.92,,3454653.0,167917513.0,,,
2012-02-17,49.16,49.39,48.79,48.99,,3243055.0,159155714.0,,,
2012-02-20,49.13,49.62,48.85,49.62,,2194350.0,108477504.0,,,
2012-02-21,49.65,49.9,49.17,49.65,,2068626.0,102509173.0,,,
2012-02-22,49.75,49.75,49.11,49.43,,2454283.0,121198441.0,,,
2012-02-23,49.5,49.9,48.86,49.57,,3370158.0,167177059.0,,,
2012-02-24,50.11,50.98,50.07,50.29,,5083761.0,256353218.0,,,
2012-02-27,50.11,50.3,49.43,50.04,,2743366.0,136905748.0,,,
2012-02-28,50.24,50.7,50.12,50.6,,2641482.0,133245473.0,,,
2012-02-29,50.67,51.0,50.41,50.65,,2804039.0,142167457.0,,,
2012-03-01,50.51,51.25,50.45,51.08,,3348790.0,170674924.0,,,
2012-03-02,51.23,51.39,50.78,51.2,,1989870.0,101869270.0,,,
2012-03-05,51.14,51.7,50.94,51.39,,2653687.0,136398364.0,,,
2012-03-06,51.23,51.82,50.75,50.75,,4256646.0,217589667.0,,,
2012-03-07,50.8,51.0,50.21,50.79,,2560807.0,129883418.0,,,
2012-03-08,50.99,51.8,50.95,51.8,,3305794.0,170341094.0,,,
2012-03-09,51.73,52.67,51.65,52.4,,3352506.0,175292671.0,,,
2012-03-12,52.49,52.74,52.12,52.7,,2146412.0,112716736.0,,,
2012-03-13,53.25,53.82,53.03,53.48,,4018205.0,214479678.0,,,
2012-03-14,53.85,54.23,53.68,53.88,,3496321.0,188514992.0,,,
2012-03-15,54.19,54.54,53.76,54.51,,2696584.0,146225701.0,,,
2012-03-16,54.41,54.79,54.31,54.51,,9054155.0,494589923.0,,,
2012-03-19,54.49,54.85,54.35,54.43,,1843706.0,100587549.0,,,
2012-03-20,54.36,54.54,53.95,54.0,,3160682.0,171218098.0,,,
2012-03-21,54.35,54.44,53.68,54.06,,2471277.0,133587603.0,,,
2012-03-22,53.72,53.99,53.32,53.5,,5287038.0,283159843.0,,,
2012-03-23,53.5,53.57,52.74,53.01,,2958743.0,157032262.0,,,
2012-03-26,53.05,53.28,52.72,53.11,,3129763.0,166107124.0,,,
2012-03-27,53.19,53.52,53.03,53.09,,3217088.0,171197746.0,,,
2012-03-28,53.05,53.43,52.86,52.86,,3927295.0,208169987.0,,,
2012-03-29,52.68,52.8,51.67,52.25,,4218905.0,220667515.0,,,
2012-03-30,52.74,53.1,52.25,52.36,,3764951.0,197575821.0,,,
2012-04-02,52.38,53.38,52.27,53.21,,3138380.0,166342604.0,,,
2012-04-03,53.21,53.32,52.28,52.44,,3291240.0,173434235.0,,,
2012-04-04,52.2,52.4,51.17,51.25,,4137862.0,213787488.0,,,
2012-04-05,51.29,51.48,50.32,50.78,,5536433.0,280708306.0,,,
2012-04-10,49.77,50.74,49.41,50.05,,4545353.0,228188997.0,,,
2012-04-11,49.7,50.55,49.68,50.43,,4044085.0,203118113.0,,,
2012-04-12,50.87,51.26,50.46,50.67,,3992961.0,203115708.0,,,
2012-04-13,49.55,52.18,49.22,49.94,,12059122.0,606467013.0,,,
2012-04-16,49.91,49.91,48.68,49.0,,6236029.0,305954642.0,,,
2012-04-17,48.56,49.5,48.5,49.5,,4819190.0,236460334.0,,,
2012-04-18,49.32,50.05,49.11,49.66,,3471861.0,172530865.0,,,
2012-04-19,49.79,50.25,49.2,49.31,,4356094.0,216430442.0,,,
2012-04-20,49.2,49.73,49.0,49.64,,4374443.0,216185585.0,,,
2012-04-23,49.04,49.25,48.49,48.69,,3565218.0,174016181.0,,,
2012-04-24,48.67,49.54,48.52,49.29,,3880475.0,190644929.0,,,
2012-04-25,48.8,50.14,48.72,50.0,,5076232.0,251142306.0,,,
2012-04-26,49.85,50.51,49.47,50.51,,4949652.0,248089951.0,,,
2012-04-27,50.55,51.06,50.02,50.51,,3256892.0,164326588.0,,,
2012-04-30,50.46,50.7,49.88,50.09,,2787527.0,139789868.0,,,
2012-05-02,50.87,51.0,49.62,49.86,,3026517.0,151780091.0,,,
2012-05-03,50.11,50.56,49.18,49.53,,3645341.0,181686174.0,,,
2012-05-04,49.3,49.5,47.91,48.12,,3869364.0,187656807.0,,,
2012-05-07,47.11,48.25,47.05,48.11,,2305074.0,110194673.0,,,
2012-05-08,48.18,48.22,47.18,47.25,,2676020.0,127371048.0,,,
2012-05-09,47.8,48.02,47.02,48.02,,3920276.0,186954576.0,,,
2012-05-10,48.26,48.61,47.59,48.01,,3920431.0,188261991.0,,,
2012-05-11,47.63,48.87,47.46,48.87,,3982942.0,193479753.0,,,
2012-05-14,48.69,48.87,47.92,48.81,,2665931.0,129409800.0,,,
2012-05-15,48.83,49.09,47.89,48.12,,3322923.0,160743117.0,,,
2012-05-16,47.75,48.19,47.6,47.84,,3043030.0,145718235.0,,,
2012-05-17,47.71,47.89,47.35,47.51,,1749729.0,83295411.0,,,
2012-05-18,47.22,47.42,46.35,46.39,,5499277.0,257096379.0,,,
2012-05-21,46.3,47.12,46.12,46.82,,3500246.0,163254424.0,,,
2012-05-22,47.06,47.91,47.0,47.81,,3465980.0,165273199.0,,,
2012-05-23,47.0,47.74,46.36,47.38,,6389806.0,301440912.0,,,
2012-05-24,46.85,47.06,46.1,46.17,,3543285.0,164506989.0,,,
2012-05-25,46.28,46.7,45.56,45.79,,3783989.0,173827787.0,,,
2012-05-28,46.09,46.7,46.04,46.17,,1671090.0,77477668.0,,,
2012-05-29,46.57,47.06,46.46,46.75,,3038472.0,141969183.0,,,
2012-05-30,46.45,46.6,45.75,45.93,,3115588.0,143594250.0,,,
2012-05-31,46.32,46.98,45.98,46.4,,5032581.0,234347529.0,,,
2012-06-01,46.2,46.43,44.3,44.69,,5094669.0,229387232.0,,,
2012-06-04,44.16,44.55,43.62,44.16,,3064861.0,135232295.0,,,
2012-06-05,44.5,44.72,43.91,44.35,,2513665.0,111440008.0,,,
2012-06-06,45.05,45.49,44.76,45.43,,4500697.0,203522135.0,,,
2012-06-07,45.51,46.12,45.27,45.38,,2760128.0,125732476.0,,,
2012-06-08,44.9,45.71,44.76,45.51,,2597548.0,117772681.0,,,
2012-06-11,46.35,46.85,46.12,46.22,,3757016.0,174534166.0,,,
2012-06-12,45.98,46.41,45.24,46.02,,3725442.0,170955994.0,,,
2012-06-13,46.01,46.49,45.68,46.05,,3621603.0,167074098.0,,,
2012-06-14,45.88,46.24,45.45,45.67,,3201543.0,146532629.0,,,
2012-06-15,45.77,46.47,45.67,46.47,,9689010.0,448843475.0,,,
2012-06-18,46.93,47.17,46.4,46.7,,2952036.0,138210908.0,,,
2012-06-19,47.21,47.88,46.86,47.68,,3893739.0,184720876.0,,,
2012-06-20,47.33,47.97,47.15,47.67,,2438489.0,116051665.0,,,
2012-06-21,47.28,47.46,46.4,46.4,,5142710.0,241249647.0,,,
2012-06-22,45.99,46.08,45.65,45.74,,3038504.0,139379287.0,,,
2012-06-25,45.58,45.8,44.8,45.05,,3387156.0,152823828.0,,,
2012-06-26,44.91,45.29,44.76,45.14,,2176960.0,98103342.0,,,
2012-06-27,45.26,45.79,45.05,45.76,,2261896.0,103181872.0,,,
2012-06-28,45.78,45.89,44.73,44.97,,3329366.0,150278502.0,,,
2012-06-29,46.25,46.55,45.61,46.55,,4343006.0,200872457.0,,,
2012-07-02,47.35,47.78,46.93,47.54,,3415185.0,162100605.0,,,
2012-07-03,47.79,48.15,47.52,47.87,,2755810.0,131844742.0,,,
2012-07-04,47.92,48.23,47.42,47.6,,2383162.0,113783525.0,,,
2012-07-05,47.54,47.73,46.92,47.66,,4994400.0,236896645.0,,,
2012-07-06,47.15,47.2,45.39,45.55,,5871445.0,270521595.0,,,
2012-07-09,45.44,45.8,44.65,44.71,,3873977.0,174405296.0,,,
2012-07-10,44.94,45.76,44.59,45.35,,3557584.0,161286605.0,,,
2012-07-11,45.53,46.6,45.4,46.27,,3232773.0,148885449.0,,,
2012-07-12,45.83,48.95,44.66,47.5,,16189837.0,762315757.0,,,
2012-07-13,48.0,48.9,47.71,48.9,,4694306.0,227434861.0,,,
2012-07-16,49.21,49.27,48.83,49.03,,2676327.0,131372958.0,,,
2012-07-17,49.0,49.15,48.66,49.05,,2438963.0,119399547.0,,,
2012-07-18,49.46,50.59,49.26,50.48,,3690060.0,184693679.0,,,
2012-07-19,50.8,51.29,50.56,51.0,,3929129.0,200414934.0,,,
2012-07-20,50.88,51.54,50.49,50.58,,5654345.0,288204417.0,,,
2012-07-23,49.89,50.05,48.18,49.06,,4296185.0,211476577.0,,,
2012-07-24,49.6,51.09,49.12,50.77,,4955001.0,250163974.0,,,
2012-07-25,50.16,51.03,50.11,50.44,,2484660.0,125610815.0,,,
2012-07-26,50.63,51.46,49.92,51.41,,4433612.0,226299872.0,,,
2012-07-27,51.99,52.3,51.4,52.22,,3106402.0,161371842.0,,,
2012-07-30,52.59,52.78,51.98,52.3,,2493174.0,130336256.0,,,
2012-07-31,52.53,52.65,51.79,51.86,,2700838.0,140628792.0,,,
2012-08-01,51.67,52.01,51.37,51.56,,2424629.0,125174667.0,,,
2012-08-02,51.39,52.3,50.9,51.26,,4197301.0,216396618.0,,,
2012-08-03,51.1,52.6,50.82,52.59,,3454061.0,179902384.0,,,
2012-08-06,52.5,53.06,52.27,52.9,,2124458.0,112214003.0,,,
2012-08-07,52.73,53.1,52.15,52.38,,2730638.0,143316057.0,,,
2012-08-08,52.07,52.7,52.07,52.55,,2098374.0,110061755.0,,,
2012-08-09,52.54,52.62,51.86,52.59,,2810294.0,146966003.0,,,
2012-08-10,52.25,52.25,51.54,51.65,,2638897.0,136611713.0,,,
2012-08-13,51.84,52.35,51.62,51.79,,1845215.0,95821569.0,,,
2012-08-14,52.15,52.77,52.15,52.35,,1441133.0,75513807.0,,,
2012-08-15,52.12,52.28,51.72,52.07,,1533418.0,79777938.0,,,
2012-08-16,52.1,52.21,51.54,51.94,,2696518.0,139781257.0,,,
2012-08-17,52.19,52.25,51.7,51.99,,3229151.0,167869943.0,,,
2012-08-20,52.23,52.89,51.98,52.46,,1995037.0,104750978.0,,,
2012-08-21,52.62,53.07,52.51,52.86,,1638799.0,86632006.0,,,
2012-08-22,52.54,52.57,51.75,51.97,,2114222.0,110031877.0,,,
2012-08-23,51.98,52.18,51.22,51.38,,2684816.0,138842993.0,,,
2012-08-24,51.53,51.8,50.96,51.69,,1653304.0,85093677.0,,,
2012-08-27,51.84,52.54,51.68,52.54,,1421627.0,74246847.0,,,
2012-08-28,52.21,52.35,51.66,51.78,,1771841.0,91993293.0,,,
2012-08-29,51.56,52.24,51.42,52.04,,1662102.0,86320235.0,,,
2012-08-30,51.81,51.98,51.23,51.52,,2666200.0,137650501.0,,,
2012-08-31,51.39,52.69,51.16,52.41,,2982355.0,155965493.0,,,
2012-09-03,52.4,53.11,52.2,53.03,,2209308.0,116963205.0,,,
2012-09-04,52.96,53.04,52.31,52.38,,1528855.0,80441770.0,,,
2012-09-05,52.63,53.46,52.52,53.15,,3659863.0,194564819.0,,,
2012-09-06,53.19,54.01,53.05,53.93,,4156819.0,222942555.0,,,
2012-09-07,54.08,54.23,53.41,53.79,,3448291.0,185767157.0,,,
2012-09-10,53.77,53.93,53.13,53.51,,2268347.0,121309141.0,,,
2012-09-11,53.61,53.78,53.27,53.7,,2475754.0,132652278.0,,,
2012-09-12,54.04,54.63,53.46,54.4,,3564289.0,193494020.0,,,
2012-09-13,54.66,54.66,54.23,54.5,,2681481.0,146069783.0,,,
2012-09-14,54.85,55.09,54.3,54.9,,3638701.0,199570710.0,,,
2012-09-17,54.85,55.03,54.62,54.9,,2362702.0,129672144.0,,,
2012-09-18,54.56,55.88,54.42,55.72,,3152244.0,174584910.0,,,
2012-09-19,55.92,56.02,55.35,56.0,,2844759.0,158913856.0,,,
2012-09-20,55.44,56.04,55.26,55.99,,2706110.0,151048774.0,,,
2012-09-21,56.02,56.82,55.93,56.3,,7832205.0,442937152.0,,,
2012-09-24,56.1,56.56,55.88,56.04,,1973832.0,110761243.0,,,
2012-09-25,56.17,56.81,56.01,56.69,,2366055.0,133858775.0,,,
2012-09-26,56.02,56.3,54.92,55.11,,4357887.0,241306282.0,,,
2012-09-27,55.49,55.56,55.16,55.21,,2757430.0,152589607.0,,,
2012-09-28,55.66,55.87,55.11,55.11,,2938371.0,162485168.0,,,
2012-10-01,55.5,56.32,55.11,55.11,,3533467.0,196301037.0,,,
2012-10-02,54.9,55.11,54.26,54.81,,2606565.0,143007117.0,,,
2012-10-03,54.52,55.24,54.31,55.05,,1719372.0,94375457.0,,,
2012-10-04,55.29,55.44,53.66,54.24,,4502143.0,245482245.0,,,
2012-10-05,54.51,55.28,54.44,55.03,,2728505.0,149999612.0,,,
2012-10-08,55.16,55.54,54.77,55.03,,2028068.0,111828225.0,,,
2012-10-09,55.14,55.38,54.53,54.6,,1824944.0,99989102.0,,,
2012-10-10,54.01,54.27,53.36,53.5,,3475549.0,186398236.0,,,
2012-10-11,53.52,54.5,53.19,54.01,,3349436.0,180283213.0,,,
2012-10-12,53.66,54.77,53.44,54.19,,2983421.0,161512023.0,,,
2012-10-15,54.44,55.25,54.36,54.85,,1773180.0,97342704.0,,,
2012-10-16,55.33,55.87,55.04,55.48,,2457228.0,136373259.0,,,
2012-10-17,55.29,55.42,54.56,54.8,,3352088.0,184112354.0,,,
2012-10-18,54.78,54.97,54.27,54.75,,2951164.0,161151981.0,,,
2012-10-19,54.45,54.86,54.2,54.4,,4435685.0,242038929.0,,,
2012-10-22,54.26,54.51,53.02,53.19,,2440297.0,130872279.0,,,
2012-10-23,53.36,53.53,52.62,52.86,,2950333.0,156403603.0,,,
2012-10-24,54.24,55.9,54.1,55.07,,5137562.0,283330660.0,,,
2012-10-25,54.89,55.52,54.26,55.0,,3392503.0,186989470.0,,,
2012-10-26,54.7,56.1,54.62,55.24,,2616123.0,144933085.0,,,
2012-10-29,55.12,55.63,54.81,55.52,,1252016.0,69279889.0,,,
2012-10-30,55.43,56.35,55.3,56.27,,1987843.0,111552174.0,,,
2012-10-31,56.26,56.75,56.07,56.2,,2696166.0,152219617.0,,,
2012-11-01,56.51,56.87,56.26,56.84,,1850382.0,104897447.0,,,
2012-11-02,56.99,57.29,56.56,57.09,,1679634.0,95679139.0,,,
2012-11-05,56.67,57.13,56.52,56.74,,1613390.0,91602535.0,,,
2012-11-06,57.2,57.74,57.16,57.34,,1561422.0,89615993.0,,,
2012-11-07,57.5,57.64,56.16,56.16,,3006773.0,170047165.0,,,
2012-11-08,56.2,56.59,55.97,56.22,,2378381.0,133928828.0,,,
2012-11-09,56.39,56.56,55.33,55.66,,2440735.0,136259245.0,,,
2012-11-12,55.89,56.03,55.52,55.67,,1312086.0,73083378.0,,,
2012-11-13,55.79,56.73,55.58,56.45,,2415403.0,135968716.0,,,
2012-11-14,56.51,56.71,56.04,56.14,,2484803.0,139917609.0,,,
2012-11-15,56.01,56.32,55.29,55.35,,2536075.0,141475500.0,,,
2012-11-16,55.68,56.36,55.51,55.51,,4340941.0,242743139.0,,,
2012-11-19,56.2,57.18,56.02,57.15,,2513256.0,142730214.0,,,
2012-11-20,57.32,57.78,57.15,57.66,,2073053.0,119370624.0,,,
2012-11-21,57.8,59.06,57.71,58.82,,3382810.0,198288485.0,,,
2012-11-22,58.91,59.45,58.63,59.11,,2415689.0,142721834.0,,,
2012-11-23,59.16,59.72,58.91,59.63,,2099843.0,124702954.0,,,
2012-11-26,59.33,59.85,59.05,59.52,,2007271.0,119454280.0,,,
2012-11-27,59.76,59.95,59.32,59.68,,2085774.0,124442070.0,,,
2012-11-28,59.68,59.82,59.31,59.75,,2704094.0,161190510.0,,,
2012-11-29,59.95,60.4,59.84,60.18,,3329733.0,200155791.0,,,
2012-11-30,60.18,60.57,59.8,60.04,,3045289.0,183168733.0,,,
2012-12-03,60.0,61.18,59.94,60.83,,2141503.0,130046197.0,,,
2012-12-04,60.97,61.37,60.74,61.15,,1826890.0,111588527.0,,,
2012-12-05,61.57,61.57,60.25,60.57,,2735773.0,165981188.0,,,
2012-12-06,60.66,61.23,60.46,61.01,,3338318.0,202884080.0,,,
2012-12-07,61.25,61.83,60.8,61.23,,2966156.0,181696585.0,,,
2012-12-10,60.93,61.36,60.65,61.21,,1844400.0,112628388.0,,,
2012-12-11,61.49,61.64,61.27,61.43,,1936578.0,119017645.0,,,
2012-12-12,61.8,61.94,61.25,61.28,,2226758.0,136754742.0,,,
2012-12-13,61.17,61.32,60.46,60.48,,3331674.0,202532689.0,,,
2012-12-14,60.6,61.12,60.47,60.95,,2188301.0,133221050.0,,,
2012-12-17,61.16,61.45,60.86,61.0,,2383041.0,145502796.0,,,
2012-12-18,61.1,61.16,60.61,60.7,,2515324.0,152949669.0,,,
2012-12-19,61.3,61.59,60.98,61.02,,2964247.0,181237970.0,,,
2012-12-20,60.86,61.16,60.58,61.1,,2326696.0,141901735.0,,,
2012-12-21,60.9,60.92,60.17,60.34,,4903838.0,296606421.0,,,
2012-12-27,60.61,61.18,60.5,60.74,,1684841.0,102414964.0,,,
2012-12-28,60.81,61.12,60.69,60.69,,1203622.0,73247413.0,,,
2013-01-02,62.4,62.79,61.62,62.08,,3638604.0,226068599.0,,,
2013-01-03,62.07,62.18,61.89,62.0,,1627871.0,100979320.0,,,
2013-01-04,61.8,61.83,61.11,61.47,,2846437.0,174805967.0,,,
2013-01-07,61.47,61.53,60.85,60.95,,2368026.0,144477781.0,,,
2013-01-08,60.85,61.37,60.42,60.65,,2073543.0,126089973.0,,,
2013-01-09,61.4,61.61,60.86,61.02,,2597014.0,158790911.0,,,
2013-01-10,61.27,61.45,60.53,60.61,,2811753.0,171292179.0,,,
2013-01-11,61.64,61.83,61.07,61.32,,2987152.0,183545264.0,,,
2013-01-14,61.66,61.75,61.01,61.06,,2024393.0,124115240.0,,,
2013-01-15,60.96,62.15,57.77,58.7,,8829393.0,519887005.0,,,
2013-01-16,58.25,59.25,58.05,59.02,,3774420.0,221498841.0,,,
2013-01-17,58.5,58.76,57.98,58.13,,3987302.0,232533017.0,,,
2013-01-18,58.05,58.72,57.78,58.05,,4033343.0,234859068.0,,,
2013-01-21,58.31,58.59,58.25,58.4,,1915166.0,111893703.0,,,
2013-01-22,58.26,58.4,57.31,57.82,,3145362.0,181712134.0,,,
2013-01-23,57.4,59.57,57.25,59.2,,5619794.0,330797473.0,,,
2013-01-24,59.05,59.21,58.53,58.9,,2983695.0,175740274.0,,,
2013-01-25,58.98,60.09,58.83,60.04,,3749245.0,224021385.0,,,
2013-01-28,60.1,60.39,59.78,59.98,,2224474.0,133574220.0,,,
2013-01-29,59.5,60.29,59.45,60.29,,2699118.0,161642857.0,,,
2013-01-30,60.29,60.36,59.76,60.28,,2056503.0,123725907.0,,,
2013-01-31,60.1,60.71,60.1,60.34,,3247726.0,196110226.0,,,
2013-02-01,60.7,61.5,60.64,60.91,,3698407.0,226194255.0,,,
2013-02-04,61.01,61.5,60.05,60.05,,3323756.0,201276937.0,,,
2013-02-05,60.19,60.55,59.91,60.2,,2313291.0,139309896.0,,,
2013-02-06,60.21,60.29,59.15,59.16,,3457026.0,205687418.0,,,
2013-02-07,59.32,59.62,59.01,59.2,,3200440.0,189709535.0,,,
2013-02-08,59.43,59.71,59.01,59.53,,1994249.0,118448622.0,,,
2013-02-11,59.33,59.67,58.77,58.99,,2097322.0,124082772.0,,,
2013-02-12,58.79,59.9,58.79,59.9,,2132296.0,126985843.0,,,
2013-02-13,60.15,60.17,59.75,59.95,,2247631.0,134799895.0,,,
2013-02-14,59.73,60.22,59.44,59.77,,2106134.0,125935981.0,,,
2013-02-15,59.86,60.22,59.45,59.78,,3028328.0,181415311.0,,,
2013-02-18,60.0,60.0,59.12,59.37,,1523095.0,90521670.0,,,
2013-02-19,59.18,60.1,59.15,59.8,,2137152.0,127718304.0,,,
2013-02-20,60.05,60.63,59.89,59.97,,2034157.0,122402695.0,,,
2013-02-21,60.0,60.08,58.78,59.09,,3263427.0,193371709.0,,,
2013-02-22,59.1,59.62,58.97,59.55,,2019902.0,119850690.0,,,
2013-02-25,59.7,61.15,59.7,60.52,,3580859.0,217151655.0,,,
2013-02-26,59.81,60.06,58.95,59.01,,3569046.0,211928104.0,,,
2013-02-27,59.59,59.87,59.03,59.49,,2545292.0,151223163.0,,,
2013-02-28,59.56,60.27,59.22,59.85,,2681301.0,160389910.0,,,
2013-03-01,60.17,60.82,59.85,60.35,,2716172.0,163841140.0,,,
2013-03-04,59.9,61.13,59.9,60.95,,2508703.0,152283808.0,,,
2013-03-05,61.43,62.74,61.33,62.58,,4145221.0,257819951.0,,,
2013-03-06,63.04,63.97,62.76,63.42,,4187881.0,266062023.0,,,
2013-03-07,63.75,64.15,63.73,63.8,,2312927.0,147831948.0,,,
2013-03-08,63.75,63.98,63.53,63.81,,2419454.0,154282430.0,,,
2013-03-11,63.7,64.0,63.49,64.0,,2069831.0,132253296.0,,,
2013-03-12,63.95,64.28,63.61,63.61,,2143091.0,136891623.0,,,
2013-03-13,63.5,64.12,63.46,63.95,,1741256.0,111165547.0,,,
2013-03-14,64.2,64.93,64.13,64.79,,2968181.0,191909961.0,,,
2013-03-15,65.0,65.0,64.28,64.8,,7225645.0,467969823.0,,,
2013-03-18,63.6,64.47,63.45,64.4,,2317822.0,148519890.0,,,
2013-03-19,64.3,64.58,63.97,64.25,,2518853.0,161900327.0,,,
2013-03-20,64.07,64.62,63.97,64.31,,2126003.0,136736438.0,,,
2013-03-21,63.21,63.3,62.57,62.96,,3686707.0,232040251.0,,,
2013-03-22,62.62,63.23,62.13,62.5,,3295520.0,205936854.0,,,
2013-03-25,62.99,63.56,62.2,62.21,,3385718.0,212661874.0,,,
2013-03-26,62.18,62.48,61.79,61.96,,2322259.0,143989113.0,,,
2013-03-27,62.54,62.86,61.41,61.65,,3115034.0,193073803.0,,,
2013-03-28,61.85,62.66,61.72,62.5,,2863816.0,178323488.0,,,
2013-04-02,62.72,63.27,62.58,63.12,,2294304.0,144476479.0,,,
2013-04-03,62.95,63.32,62.69,62.8,,1928294.0,121349173.0,,,
2013-04-04,62.9,62.95,61.61,61.72,,2571917.0,160050662.0,,,
2013-04-05,60.94,61.09,59.81,59.92,,5208630.0,313703441.0,,,
2013-04-08,58.91,60.38,58.55,60.01,,3443261.0,205722051.0,,,
2013-04-09,59.84,60.34,58.97,59.22,,3422030.0,203837090.0,,,
2013-04-10,59.31,59.79,58.81,59.78,,3292181.0,195549844.0,,,
2013-04-11,59.45,59.94,59.03,59.78,,3117678.0,185447581.0,,,
2013-04-12,59.29,59.66,58.62,59.3,,3769785.0,223236205.0,,,
2013-04-15,59.19,59.36,58.05,58.93,,2993387.0,175886657.0,,,
2013-04-16,59.0,60.03,58.97,59.43,,3046457.0,181196160.0,,,
2013-04-17,60.0,60.25,58.23,58.88,,4620488.0,273127799.0,,,
2013-04-18,59.05,59.81,58.84,59.63,,3786654.0,225119330.0,,,
2013-04-19,57.95,58.81,57.05,57.85,,9761932.0,565206261.0,,,
2013-04-22,57.9,58.1,56.81,57.11,,3313097.0,190135111.0,,,
2013-04-23,56.7,58.05,56.7,57.74,,4155495.0,239462546.0,,,
2013-04-24,57.81,59.53,57.81,59.53,,3604341.0,212370193.0,,,
2013-04-25,59.79,60.67,59.67,60.42,,3174078.0,191047744.0,,,
2013-04-26,60.25,60.62,59.54,59.75,,2451076.0,146822315.0,,,
2013-04-29,59.77,60.23,59.43,59.96,,1909806.0,114395907.0,,,
2013-04-30,60.22,60.73,59.87,60.31,,2396373.0,144341175.0,,,
2013-05-02,60.16,60.42,59.75,60.3,,3279229.0,197331374.0,,,
2013-05-03,60.17,61.91,60.09,61.82,,2909829.0,178045823.0,,,
2013-05-06,62.13,62.35,61.67,62.03,,1535455.0,95243821.0,,,
2013-05-07,62.29,62.94,61.9,62.52,,2526771.0,158093509.0,,,
2013-05-08,62.34,63.98,61.91,62.84,,3313877.0,208205046.0,,,
2013-05-09,62.77,62.89,62.24,62.81,,1419905.0,88887169.0,,,
2013-05-10,62.84,63.74,62.7,63.3,,2463393.0,155974562.0,,,
